,Email,Class
1001,"['please', 'call', 'our', 'customer', 'service', 'representative', 'on', 'freephone', '0808', '145', '4742', 'between', '9am-11pm', 'as', 'you', 'have', 'won', 'a', 'guaranteed', 'å£1000', 'cash', 'or', 'å£5000', 'prize!']",spam
1202,"['me', 'also', 'da', 'i', 'feel', 'yesterday', 'night', 'wait', 'til', '2day', 'night', 'dear']",ham
539,"['i', 'am', 'in', 'tirupur', 'da', 'once', 'you', 'started', 'from', 'office', 'call', 'me']",ham
625,"['haha', 'good', 'to', 'hear', 'im', 'officially', 'paid', 'and', 'on', 'the', 'market', 'for', 'an', '8th']",ham
4257,"['i', 'am', 'late', 'i', 'will', 'be', 'there', 'at']",ham
804,"['k', 'ill', 'be', 'there', 'before', '4']",ham
2964,"['not', 'yet', 'hadya', 'sapna', 'aunty', 'manege', 'yday', 'hogidhechinnu', 'full', 'weak', 'and', 'swalpa', 'black', 'agidhane']",ham
2592,"['tmr', 'timin', 'still', 'da', 'same', 'wat', 'cos', 'i', 'got', 'lesson', 'until', '6']",ham
4233,"['now', 'only', 'i', 'reached', 'home', 'i', 'am', 'very', 'tired', 'now', 'i', 'will', 'come', 'tomorro']",ham
2329,"['long', 'beach', 'lor', 'expected', 'u', 'having', 'dinner', 'now?']",ham
2695,"['nope', 'but', 'im', 'going', 'home', 'now', 'then', 'go', 'pump', 'petrol', 'lor', 'like', 'going', '2', 'rain', 'soon']",ham
4576,"['had', 'your', 'contract', 'mobile', '11', 'mnths?', 'latest', 'motorola', 'nokia', 'etc', 'all', 'free!', 'double', 'mins', '&', 'text', 'on', 'orange', 'tariffs', 'text', 'yes', 'for', 'callback', 'no', 'to', 'remove', 'from', 'records']",spam
5326,"['what', 'makes', 'you', 'most', 'happy?']",ham
537,"['or', 'maybe', 'my', 'fat', 'fingers', 'just', 'press', 'all', 'these', 'buttons', 'and', 'it', 'doesnt', 'know', 'what', 'to', 'do']",ham
1049,"['18', 'days', 'to', 'euro2004', 'kickoff!', 'u', 'will', 'be', 'kept', 'informed', 'of', 'all', 'the', 'latest', 'news', 'and', 'results', 'daily', 'unsubscribe', 'send', 'get', 'euro', 'stop', 'to', '83222']",spam
4998,"['hmph', 'go', 'head', 'big', 'baller']",ham
412,"['okies', 'ill', 'go', 'yan', 'jiu', 'too', 'we', 'can', 'skip', 'ard', 'oso', 'go', 'cine', 'den', 'go', 'mrt', 'one', 'blah', 'blah', 'blah']",ham
1185,"['annoying', 'isnt', 'it']",ham
3468,"['all', 'day', 'working', 'dayexcept', 'saturday', 'and', 'sunday']",ham
728,"['exactly', 'anyways', 'how', 'far', 'is', 'jide', 'her', 'to', 'study', 'or', 'just', 'visiting']",ham
2253,"['ok', 'me', 'watching', 'tv', 'too']",ham
1998,"['lmao', 'wheres', 'your', 'fish', 'memory', 'when', 'i', 'need', 'it?']",ham
527,"['yes!', 'how', 'is', 'a', 'pretty', 'lady', 'like', 'you', 'single?']",ham
4218,"['anything', 'lor', 'if', 'they', 'all', 'go', 'then', 'i', 'go', 'lor']",ham
5500,"['love', 'has', 'one', 'law;', 'make', 'happy', 'the', 'person', 'you', 'love', 'in', 'the', 'same', 'way', 'friendship', 'has', 'one', 'law;', 'never', 'make', 'ur', 'friend', 'feel', 'alone', 'until', 'you', 'are', 'alive', 'gud', 'night']",ham
4772,"['ok', 'then', 'u', 'tell', 'me', 'wat', 'time', 'u', 'coming', 'later', 'lor']",ham
535,"['good', 'afternoon', 'my', 'love!', 'how', 'goes', 'that', 'day', '?', 'i', 'hope', 'maybe', 'you', 'got', 'some', 'leads', 'on', 'a', 'job', 'i', 'think', 'of', 'you', 'boytoy', 'and', 'send', 'you', 'a', 'passionate', 'kiss', 'from', 'across', 'the', 'sea']",ham
5502,"['apo', 'all', 'other', 'are', 'mokka', 'players', 'only']",ham
2482,"['mm', 'have', 'some', 'kanji', 'dont', 'eat', 'anything', 'heavy', 'ok']",ham
2558,"['i', 'also', 'thk', 'too', 'fast', 'xy', 'suggest', 'one', 'not', 'me', 'u', 'dun', 'wan', 'its', 'ok', 'going', '2', 'rain', 'leh', 'where', 'got', 'gd']",ham
3030,"['gonna', 'let', 'me', 'know', 'cos', 'comes', 'bak', 'from', 'holiday', 'that', 'day', 'is', 'coming', 'dont4get2text', 'me', 'number']",ham
123,"['i', 'am', 'going', 'to', 'sao', 'mu', 'today', 'will', 'be', 'done', 'only', 'at', '12']",ham
135,"['i', 'only', 'haf', 'msn', 'its', 'yijue@hotmailcom']",ham
1902,"['free', 'entry', 'in', '2', 'a', 'weekly', 'comp', 'for', 'a', 'chance', 'to', 'win', 'an', 'ipod', 'txt', 'pod', 'to', '80182', 'to', 'get', 'entry', 'std', 'txt', 'rate', 't&cs', 'apply', '08452810073', 'for', 'details', '18+']",spam
1733,"['i', 'think', 'were', 'going', 'to', 'finns', 'now', 'come']",ham
2198,"['not', 'sure', 'i', 'have', 'the', 'stomach', 'for', 'it']",ham
787,"['ever', 'thought', 'about', 'living', 'a', 'good', 'life', 'with', 'a', 'perfect', 'partner?', 'just', 'txt', 'back', 'name', 'and', 'age', 'to', 'join', 'the', 'mobile', 'community', '100p/sms']",spam
5353,"['guai', 'ìï', 'shd', 'haf', 'seen', 'him', 'when', 'hes', 'naughty', 'ìï', 'so', 'free', 'today?', 'can', 'go', 'jogging']",ham
1854,"['kyou', 'are', 'the', 'only', 'girl', 'waiting', 'in', 'reception', 'ah?']",ham
4980,"['i', 'said', 'its', 'okay', 'sorry']",ham
829,"['thanks', 'for', 'yesterday', 'sir', 'you', 'have', 'been', 'wonderful', 'hope', 'you', 'enjoyed', 'the', 'burial', 'mojibiola']",ham
425,"['ok', 'shell', 'be', 'ok', 'i', 'guess']",ham
1118,"['im', 'going', '4', 'lunch', 'now', 'wif', 'my', 'family', 'then', 'aft', 'dat', 'i', 'go', 'str', '2', 'orchard', 'lor']",ham
3867,"['not', 'that', 'i', 'know', 'of', 'most', 'people', 'up', 'here', 'are', 'still', 'out', 'of', 'town']",ham
661,"['then', 'mums', 'repent', 'how?']",ham
4084,"['orange', 'brings', 'you', 'ringtones', 'from', 'all', 'time', 'chart', 'heroes', 'with', 'a', 'free', 'hit', 'each', 'week!', 'go', 'to', 'ringtones', '&', 'pics', 'on', 'wap', 'to', 'stop', 'receiving', 'these', 'tips', 'reply', 'stop']",spam
3931,"['sos!', 'any', 'amount', 'i', 'can', 'get', 'pls']",ham
43,"['who', 'are', 'you', 'seeing?']",ham
1470,"['take', 'some', 'small', 'dose', 'tablet', 'for', 'fever']",ham
3357,"['i', 'dont', 'run', 'away', 'frm', 'u', 'i', 'walk', 'slowly', '&amp;', 'it', 'kills', 'me', 'that', 'u', 'dont', 'care', 'enough', 'to', 'stop', 'me']",ham
3791,"['love', 'it!', 'i', 'want', 'to', 'flood', 'that', 'pretty', 'pussy', 'with', 'cum']",ham
1878,"['u', 'have', 'a', 'secret', 'admirer', 'who', 'is', 'looking', '2', 'make', 'contact', 'with', 'u-find', 'out', 'who', 'they', 'r*reveal', 'who', 'thinks', 'ur', 'so', 'special-call', 'on', '09058094594']",spam
498,"['kate', 'jackson', 'rec', 'center', 'before', '7ish', 'right?']",ham
1213,"['yeah', 'probably', 'but', 'not', 'sure', 'ilol', 'let', 'u', 'know', 'but', 'personally', 'i', 'wuldnt', 'bother', 'then', 'again', 'if', 'ur', 'goin', 'to', 'then', 'i', 'mite', 'as', 'well!!']",ham
3654,"['senthil', 'group', 'company', 'apnt', '5pm']",ham
5510,"['i', 'went', 'to', 'project', 'centre']",ham
2347,"['that', 'seems', 'unnecessarily', 'affectionate']",ham
2568,"['ultimately', 'tor', 'motive', 'tui', 'achieve', 'korli']",ham
15,"['xxxmobilemovieclub', 'to', 'use', 'your', 'credit', 'click', 'the', 'wap', 'link', 'in', 'the', 'next', 'txt', 'message', 'or', 'click', 'here>>', 'http//wap', 'xxxmobilemovieclubcom?n=qjkgighjjgcbl']",spam
3251,"['come', 'to', 'medical', 'college', 'at', '7pm', 'forward', 'it', 'da']",ham
3721,"['im', 'in', 'a', 'movie', 'collect', 'car', 'oredi']",ham
4101,"['ok', 'then', 'i', 'will', 'come', 'to', 'ur', 'home', 'after', 'half', 'an', 'hour']",ham
2409,"['ok', 'thanx', 'gd', 'nite', '2', 'ì_', 'too']",ham
1915,"['fffff', 'can', 'you', 'text', 'kadeem', 'or', 'are', 'you', 'too', 'far', 'gone']",ham
2151,"['hi', 'kindly', 'give', 'us', 'back', 'our', 'documents', 'which', 'we', 'submitted', 'for', 'loan', 'from', 'stapati']",ham
3018,"['wat', 'time', 'do', 'u', 'wan', '2', 'meet', 'me', 'later?']",ham
3801,"['no', 'da', 'i', 'am', 'happy', 'that', 'we', 'sit', 'together', 'na']",ham
3354,"['minimum', 'walk', 'is', '3miles', 'a', 'day']",ham
1691,"['weightloss!', 'no', 'more', 'girl', 'friends', 'make', 'loads', 'of', 'money', 'on', 'ebay', 'or', 'something', 'and', 'give', 'thanks', 'to', 'god']",ham
2035,"['you', 'can', 'jot', 'down', 'things', 'you', 'want', 'to', 'remember', 'later']",ham
223,"['u', 'say', 'leh', 'of', 'course', 'nothing', 'happen', 'lar', 'not', 'say', 'v', 'romantic', 'jus', 'a', 'bit', 'only', 'lor', 'i', 'thk', 'e', 'nite', 'scenery', 'not', 'so', 'nice', 'leh']",ham
2567,"['hey', 'for', 'me', 'there', 'is', 'no', 'leave', 'on', 'friday', 'wait', 'i', 'will', 'ask', 'my', 'superior', 'and', 'tell', 'you']",ham
5099,"['ah', 'well', 'that', 'confuses', 'things', 'doesnt', 'it?', 'i', 'thought', 'was', 'friends', 'with', 'now', 'maybe', 'i', 'did', 'the', 'wrong', 'thing', 'but', 'i', 'already', 'sort', 'of', 'invited', '-tho', 'he', 'may', 'not', 'come', 'cos', 'of', 'money']",ham
824,"['have', 'a', 'good', 'evening!', 'ttyl']",ham
2540,"['i', 'dont', 'can', 'you', 'send', 'it', 'to', 'me', 'plus', 'hows', 'mode']",ham
5312,"['here', 'got', 'ur', 'favorite', 'oyster', 'n', 'got', 'my', 'favorite', 'sashimi', 'ok', 'lar', 'i', 'dun', 'say', 'already', 'wait', 'ur', 'stomach', 'start', 'rumbling']",ham
2231,"['nothing', 'just', 'getting', 'msgs', 'by', 'dis', 'name', 'wit', 'different', 'nos']",ham
1737,"['k', 'go', 'and', 'sleep', 'well', 'take', 'rest-']",ham
1331,"['good', 'morning', 'plz', 'call', 'me', 'sir']",ham
2610,"['knock', 'knock', 'txt', 'whose', 'there', 'to', '80082', 'to', 'enter', 'r', 'weekly', 'draw', '4', 'a', 'å£250', 'gift', 'voucher', '4', 'a', 'store', 'of', 'yr', 'choice', 't&cs', 'wwwtklscom', 'age16', 'to', 'stoptxtstopå£150/week']",spam
5484,"['and', 'picking', 'them', 'up', 'from', 'various', 'points', '|', 'going', '2', 'yeovil', '|', 'and', 'they', 'will', 'do', 'the', 'motor', 'project', '4', '3', 'hours', '|', 'and', 'then', 'u', 'take', 'them', 'home', '||', '12', '2', '530', 'max', '||', 'very', 'easy']",ham
4023,"['wat', 'time', 'ì_', 'wan', 'today?']",ham
4697,"['don', 'no', 'dawhats', 'you', 'plan?']",ham
3601,"['cps', 'is', 'causing', 'the', 'outages', 'to', 'conserve', 'energy']",ham
3314,"['free', 'message', 'activate', 'your', '500', 'free', 'text', 'messages', 'by', 'replying', 'to', 'this', 'message', 'with', 'the', 'word', 'free', 'for', 'terms', '&', 'conditions', 'visit', 'www07781482378com']",spam
4856,"['thanks', 'and', '!', 'or', 'bomb', 'and', 'date', 'as', 'my', 'phone', 'wanted', 'to', 'say!']",ham
4486,"['miss', 'call', 'miss', 'call', 'khelate', 'kintu', 'opponenter', 'miss', 'call', 'dhorte', 'lage', 'thats', 'd', 'rule', 'one', 'with', 'great', 'phone', 'receiving', 'quality', 'wins']",ham
5056,"['hey', 'next', 'sun', '1030', 'theres', 'a', 'basic', 'yoga', 'course', 'at', 'bugis', 'we', 'can', 'go', 'for', 'that', 'pilates', 'intro', 'next', 'sat', 'tell', 'me', 'what', 'time', 'you', 'r', 'free']",ham
3988,"['ok', 'lor', 'anyway', 'i', 'thk', 'we', 'cant', 'get', 'tickets', 'now', 'cos', 'like', 'quite', 'late', 'already', 'u', 'wan', '2', 'go', 'look', '4', 'ur', 'frens', 'a', 'not?', 'darren', 'is', 'wif', 'them', 'now']",ham
2447,"['do', 'u', 'knw', 'dis', 'no', '&lt;#&gt;', '?']",ham
2883,"['cbe', 'is', 'really', 'good', 'nowadayslot', 'of', 'shop', 'and', 'showroomscity', 'is', 'shaping', 'good']",ham
2220,"['i', 'notice', 'you', 'like', 'looking', 'in', 'the', 'shit', 'mirror', 'youre', 'turning', 'into', 'a', 'right', 'freak']",ham
1106,"['good', 'afternoon', 'my', 'love', 'how', 'goes', 'your', 'day', '?', 'what', 'are', 'you', 'up', 'to', '?', 'i', 'woke', 'early', 'and', 'am', 'online', 'waiting', 'for', 'you', 'hmmm', 'italian', 'boy', 'is', 'online', 'i', 'see', '*grins*']",ham
2608,"['awesome', 'text', 'me', 'when', 'youre', 'restocked']",ham
5085,"['sorry', 'i', 'missed', 'your', 'call', 'can', 'you', 'please', 'call', 'back']",ham
2683,"['yupz', 'ive', 'oredi', 'booked', 'slots', '4', 'my', 'weekends', 'liao']",ham
3285,"['not', 'to', 'worry', 'im', 'sure', 'youll', 'get', 'it']",ham
5212,"['kkhow', 'is', 'your', 'business', 'now?']",ham
1021,"['guess', 'what!', 'somebody', 'you', 'know', 'secretly', 'fancies', 'you!', 'wanna', 'find', 'out', 'who', 'it', 'is?', 'give', 'us', 'a', 'call', 'on', '09065394514', 'from', 'landline', 'datebox1282essexcm61xn', '150p/min', '18']",spam
3126,"['thats', 'cool', 'i', 'liked', 'your', 'photos', 'you', 'are', 'very', 'sexy!']",ham
2262,"['not', 'heard', 'from', 'u4', 'a', 'while', 'call', '4', 'rude', 'chat', 'private', 'line', '01223585334', 'to', 'cum', 'wan', '2c', 'pics', 'of', 'me', 'gettin', 'shagged', 'then', 'text', 'pix', 'to', '8552', '2end', 'send', 'stop', '8552', 'sam', 'xxx']",spam
1715,"['sorry', 'about', 'earlier', 'putting', 'out', 'firesare', 'you', 'around', 'to', 'talk', 'after', '9?', 'or', 'do', 'you', 'actually', 'have', 'a', 'life', 'lol!']",ham
66,"['today', 'is', '\\song', 'dedicated', 'day\\', 'which', 'song', 'will', 'u', 'dedicate', 'for', 'me?', 'send', 'this', 'to', 'all', 'ur', 'valuable', 'frnds', 'but', 'first', 'rply', 'me']",ham
980,"['if', 'he', 'started', 'searching', 'he', 'will', 'get', 'job', 'in', 'few', 'dayshe', 'have', 'great', 'potential', 'and', 'talent']",ham
4949,"['hi', 'its', 'me', 'you', 'are', 'probably', 'having', 'too', 'much', 'fun', 'to', 'get', 'this', 'message', 'but', 'i', 'thought', 'id', 'txt', 'u', 'cos', 'im', 'bored!', 'and', 'james', 'has', 'been', 'farting', 'at', 'me', 'all', 'night']",ham
399,"['hmmmkbut', 'i', 'want', 'to', 'change', 'the', 'field', 'quickly', 'da-i', 'wanna', 'get', 'system', 'administrator', 'or', 'network', 'administrator']",ham
471,"['how', 'long', 'has', 'it', 'been', 'since', 'you', 'screamed', 'princess?']",ham
521,"['shall', 'i', 'come', 'to', 'get', 'pickle']",ham
2034,"['simply', 'sitting', 'and', 'watching', 'match', 'in', 'office']",ham
822,"['smsservices', 'for', 'yourinclusive', 'text', 'credits', 'pls', 'goto', 'wwwcomuknet', 'login=', '3qxj9', 'unsubscribe', 'with', 'stop', 'no', 'extra', 'charge', 'help', '08702840625comuk', '220-cm2', '9ae']",spam
3440,"['get', 'a', 'free', 'mobile', 'video', 'player', 'free', 'movie', 'to', 'collect', 'text', 'go', 'to', '89105', 'its', 'free!', 'extra', 'films', 'can', 'be', 'ordered', 'ts', 'and', 'cs', 'apply', '18', 'yrs', 'only']",spam
1256,"['not', 'yet', 'chikkugoing', 'to', 'room', 'nw', 'im', 'in', 'bus']",ham
1053,"['jays', 'getting', 'really', 'impatient', 'and', 'belligerent']",ham
646,"['do', 'you', 'mind', 'if', 'i', 'ask', 'what', 'happened?', 'you', 'dont', 'have', 'to', 'say', 'if', 'it', 'is', 'uncomfortable']",ham
2340,"['tell', 'dear', 'what', 'happen', 'to', 'you', 'why', 'you', 'talking', 'to', 'me', 'like', 'an', 'alian']",ham
1823,"['sent', 'me', 'ur', 'email', 'id', 'soon']",ham
2976,"['ok', 'omw', 'now', 'you', 'at', 'castor?']",ham
970,"['yar', 'lor', 'he', 'wan', '2', 'go', 'c', 'horse', 'racing', 'today', 'mah', 'so', 'eat', 'earlier', 'lor', 'i', 'ate', 'chicken', 'rice', 'u?']",ham
869,"['what', 'do', 'u', 'want', 'for', 'xmas?', 'how', 'about', '100', 'free', 'text', 'messages', '&', 'a', 'new', 'video', 'phone', 'with', 'half', 'price', 'line', 'rental?', 'call', 'free', 'now', 'on', '0800', '0721072', 'to', 'find', 'out', 'more!']",spam
2059,"['i', 'did', 'one', 'slice', 'and', 'one', 'breadstick', 'lol']",ham
5317,"['k', 'fyi', 'im', 'back', 'in', 'my', 'parents', 'place', 'in', 'south', 'tampa', 'so', 'i', 'might', 'need', 'to', 'do', 'the', 'deal', 'somewhere', 'else']",ham
4506,"['he', 'neva', 'grumble', 'but', 'i', 'sad', 'lor', 'hee', 'buy', 'tmr', 'lor', 'aft', 'lunch', 'but', 'we', 'still', 'meetin', '4', 'lunch', 'tmr', 'a', 'not', 'neva', 'hear', 'fr', 'them', 'lei', 'ìï', 'got', 'a', 'lot', 'of', 'work', 'ar?']",ham
4472,"['s', 'but', 'not', 'able', 'to', 'sleep']",ham
5511,"['it‰û÷s', 'reassuring', 'in', 'this', 'crazy', 'world']",ham
5464,"['i', 'will', 'treasure', 'every', 'moment', 'we', 'spend', 'together']",ham
2176,"['oh', 'k', 'why', 'you', 'got', 'job', 'then', 'whats', 'up?']",ham
390,"['huh', 'so', 'late', 'fr', 'dinner?']",ham
3171,"['do', 'u', 'still', 'have', 'plumbers', 'tape', 'and', 'a', 'wrench', 'we', 'could', 'borrow?']",ham
5325,"['gal', 'n', 'boy', 'walking', 'in', 'd', 'park', 'gal-can', 'i', 'hold', 'ur', 'hand?', 'boy-y?', 'do', 'u', 'think', 'i', 'would', 'run', 'away?', 'gal-no', 'jst', 'wana', 'c', 'how', 'it', 'feels', 'walking', 'in', 'heaven', 'with', 'an', 'princegn-']",ham
1685,"['todays', 'vodafone', 'numbers', 'ending', 'with', '0089my', 'last', 'four', 'digits', 'are', 'selected', 'to', 'received', 'a', 'å£350', 'award', 'if', 'your', 'number', 'matches', 'please', 'call', '09063442151', 'to', 'claim', 'your', 'å£350', 'award']",spam
4880,"['when/where', 'do', 'i', 'pick', 'you', 'up']",ham
2150,"['i', 'surely', 'dont', 'forgot', 'to', 'comei', 'will', 'always', 'be', 'in', 'touch', 'in', 'with', 'you-']",ham
4628,"['only', 'saturday', 'and', 'sunday', 'holiday', 'so', 'its', 'very', 'difficult']",ham
2228,"['haha', 'but', 'no', 'money', 'leh', 'later', 'got', 'to', 'go', 'for', 'tuition', 'haha', 'and', 'looking', 'for', 'empty', 'slots', 'for', 'driving', 'lessons']",ham
738,"['wish', 'i', 'were', 'with', 'you', 'now!']",ham
1423,"['lol', 'great', 'now', 'im', 'getting', 'hungry']",ham
1086,"['i', 'dont', 'think', 'he', 'has', 'spatula', 'hands!']",ham
499,"['dear', 'i', 'have', 'reache', 'room']",ham
1263,"['ok', 'no', 'wahala', 'just', 'remember', 'that', 'a', 'friend', 'in', 'need']",ham
5556,"['yes', 'i', 'have', 'so', 'thats', 'why', 'u', 'texted', 'pshewmissing', 'you', 'so', 'much']",ham
4252,"['juz', 'now', 'havent', 'woke', 'up', 'so', 'a', 'bit', 'blur', 'blur', 'can?', 'dad', 'went', 'out', 'liao', 'i', 'cant', 'cum', 'now', 'oso']",ham
3199,"['just', 'curious', 'because', 'my', 'cuz', 'asked', 'what', 'i', 'was', 'up', 'to']",ham
2660,"['do', 'you', 'know', 'when', 'dad', 'will', 'be', 'back?']",ham
1904,"['therere', 'some', 'people', 'by', 'mu', 'im', 'at', 'the', 'table', 'by', 'lambda']",ham
2054,"['sir', 'i', 'am', 'waiting', 'for', 'your', 'mail']",ham
2521,"['dunno', 'lei', 'i', 'might', 'b', 'eatin', 'wif', 'my', 'frens', 'if', 'ì_', 'wan', 'to', 'eat', 'then', 'i', 'wait', '4', 'ì_', 'lar']",ham
5373,"['k', 'ill', 'head', 'out', 'in', 'a', 'few', 'mins', 'see', 'you', 'there']",ham
743,"['ok', 'there', 'may', 'be', 'a', 'free', 'gym', 'about']",ham
4691,"['by', 'march', 'ending', 'i', 'should', 'be', 'ready', 'but', 'will', 'call', 'you', 'for', 'sure', 'the', 'problem', 'is', 'that', 'my', 'capital', 'never', 'complete', 'how', 'far', 'with', 'you', 'hows', 'work', 'and', 'the', 'ladies']",ham
2375,"['im', 'on', 'my', 'way', 'home', 'went', 'to', 'change', 'batt', '4', 'my', 'watch', 'then', 'go', 'shop', 'a', 'bit', 'lor']",ham
4540,"['hiya', 'how', 'was', 'last', 'night?', 'ive', 'been', 'naughty', 'and', 'bought', 'myself', 'clothes', 'and', 'very', 'little', 'ready', 'for', 'more', 'shopping', 'tho!', 'what', 'kind', 'of', 'time', 'do', 'you', 'wanna', 'meet?']",ham
5273,"['its', 'too', 'latebut', 'its', 'kwish', 'you', 'the', 'same']",ham
5371,"['lol', 'oh', 'you', 'got', 'a', 'friend', 'for', 'the', 'dog', '?']",ham
1670,"['glad', 'to', 'see', 'your', 'reply']",ham
1994,"['shall', 'i', 'come', 'to', 'get', 'pickle']",ham
4430,"['2mro', 'i', 'am', 'not', 'coming', 'to', 'gym', 'machan', 'goodnight']",ham
4007,"['forgot', 'you', 'were', 'working', 'today!', 'wanna', 'chat', 'but', 'things', 'are', 'ok', 'so', 'drop', 'me', 'a', 'text', 'when', 'youre', 'free', '/', 'bored', 'etc', 'and', 'ill', 'ring', 'hope', 'all', 'is', 'well', 'nose', 'essay', 'and', 'all', 'xx']",ham
1499,"['sms', 'ac', 'jsco', 'energy', 'is', 'high', 'but', 'u', 'may', 'not', 'know', 'where', '2channel', 'it', '2day', 'ur', 'leadership', 'skills', 'r', 'strong', 'psychic?', 'reply', 'ans', 'w/question', 'end?', 'reply', 'end', 'jsco']",spam
2406,"['solve', 'd', 'case', 'a', 'man', 'was', 'found', 'murdered', 'on', '&lt;decimal&gt;', '&lt;#&gt;', 'afternoon', '1his', 'wife', 'called', 'police', '2police', 'questioned', 'everyone', '3wife', 'siri', 'was', 'sleeping', 'when', 'the', 'murder', 'took', 'place', '4cook', 'i', 'was', 'cooking', '5gardener', 'i', 'was', 'picking', 'vegetables', '6house-maid', 'i', 'went', '2', 'd', 'post', 'office', '7children', 'we', 'went', '2', 'play', '8neighbour', 'we', 'went', '2', 'a', 'marriage', 'police', 'arrested', 'd', 'murderer', 'immediately', 'whos', 'it?', 'reply', 'with', 'reason', 'if', 'u', 'r', 'brilliant']",ham
4666,"['i', 'send', 'the', 'print', 'outs', 'da']",ham
1109,"['s', 'sfirst', 'timedhoni', 'rocks']",ham
3891,"['urgent', 'this', 'is', 'our', '2nd', 'attempt', 'to', 'contact', 'u', 'your', 'å£900', 'prize', 'from', 'yesterday', 'is', 'still', 'awaiting', 'collection', 'to', 'claim', 'call', 'now', '09061702893', 'acl03530150pm']",spam
