,Email,Class
2692,"['all', 'these', 'nice', 'new', 'shirts', 'and', 'the', 'only', 'thing', 'i', 'can', 'wear', 'them', 'to', 'is', 'nudist', 'themed', ';_;', 'you', 'in', 'mu?']",ham
509,"['your', 'opinion', 'about', 'me?', '1', 'over', '2', 'jada', '3', 'kusruthi', '4', 'lovable', '5', 'silent', '6', 'spl', 'character', '7', 'not', 'matured', '8', 'stylish', '9', 'simple', 'pls', 'reply']",ham
2752,"['derp', 'which', 'is', 'worse', 'a', 'dude', 'who', 'always', 'wants', 'to', 'party', 'or', 'a', 'dude', 'who', 'files', 'a', 'complaint', 'about', 'the', 'three', 'drug', 'abusers', 'he', 'lives', 'with']",ham
4163,"['its', 'ok', 'called', 'mom', 'instead', 'have', 'fun']",ham
4917,"['sitting', 'in', 'mu', 'waiting', 'for', 'everyone', 'to', 'get', 'out', 'of', 'my', 'suite', 'so', 'i', 'can', 'take', 'a', 'shower']",ham
2673,"['i', 'am', '6', 'ft', 'we', 'will', 'be', 'a', 'good', 'combination!']",ham
2095,"['im', 'done']",ham
3215,"['urgent!', 'we', 'are', 'trying', 'to', 'contact', 'u', 'todays', 'draw', 'shows', 'that', 'you', 'have', 'won', 'a', 'å£2000', 'prize', 'guaranteed', 'call', '09066358361', 'from', 'land', 'line', 'claim', 'y87', 'valid', '12hrs', 'only']",spam
2840,"['ok', 'thanx']",ham
2233,"['whats', 'your', 'room', 'number', 'again?', 'wanna', 'make', 'sure', 'im', 'knocking', 'on', 'the', 'right', 'door']",ham
3170,"['still', 'otside', 'leu', 'come', '2morrow', 'maga']",ham
1787,"['arun', 'can', 'u', 'transfr', 'me', 'd', 'amt']",ham
5526,"['private!', 'your', '2003', 'account', 'statement', 'for', 'shows', '800', 'un-redeemed', 'sim', 'points', 'call', '08718738001', 'identifier', 'code', '49557', 'expires', '26/11/04']",spam
98,"['hi', 'wk', 'been', 'ok', '-', 'on', 'hols', 'now!', 'yes', 'on', 'for', 'a', 'bit', 'of', 'a', 'run', 'forgot', 'that', 'i', 'have', 'hairdressers', 'appointment', 'at', 'four', 'so', 'need', 'to', 'get', 'home', 'n', 'shower', 'beforehand', 'does', 'that', 'cause', 'prob', 'for', 'u?\\']",ham
4702,"['mmmmmmm', '*snuggles', 'into', 'you*', '*deep', 'contented', 'sigh*', '*whispers*', 'i', 'fucking', 'love', 'you', 'so', 'much', 'i', 'can', 'barely', 'stand', 'it']",ham
4318,"['are', 'you', 'still', 'playing', 'with', 'gautham?']",ham
4770,"['hii', 'got', 'the', 'money', 'da']",ham
367,"['here', 'is', 'your', 'discount', 'code', 'rp176781', 'to', 'stop', 'further', 'messages', 'reply', 'stop', 'wwwregalportfoliocouk', 'customer', 'services', '08717205546']",spam
4579,"['hi', 'my', 'engagement', 'has', 'been', 'fixd', 'on', '&lt;#&gt;', 'th', 'of', 'next', 'month', 'i', 'know', 'its', 'really', 'shocking', 'bthmm', 'njan', 'vilikkamt', 'ws', 'al', 'of', 'a', 'sudn;-']",ham
4668,"['when', 'i', 'was', 'born', 'god', 'said', '\\oh', 'no!', 'another', 'idiot\\', 'when', 'you', 'were', 'born']",ham
772,"['idc', 'get', 'over', 'here', 'you', 'are', 'not', 'weaseling', 'your', 'way', 'out', 'of', 'this', 'shit', 'twice', 'in', 'a', 'row']",ham
5052,"['lmao', 'you', 'know', 'me', 'so', 'well']",ham
302,"['oh', 'and', 'by', 'the', 'way', 'you', 'do', 'have', 'more', 'food', 'in', 'your', 'fridge!', 'want', 'to', 'go', 'out', 'for', 'a', 'meal', 'tonight?']",ham
1437,"['wat', 'so', 'late', 'still', 'early', 'mah', 'or', 'we', 'juz', 'go', '4', 'dinner', 'lor', 'aiya', 'i', 'dunno']",ham
1354,"['baaaaabe!', 'i', 'misss', 'youuuuu', '!', 'where', 'are', 'you', '?', 'i', 'have', 'to', 'go', 'and', 'teach', 'my', 'class', 'at', '5']",ham
5386,"['im', 'at', 'work', 'please', 'call']",ham
329,"['im', 'reading', 'the', 'text', 'i', 'just', 'sent', 'you', 'its', 'meant', 'to', 'be', 'a', 'joke', 'so', 'read', 'it', 'in', 'that', 'light']",ham
3154,['ok'],ham
4827,"['lol', 'no', 'just', 'trying', 'to', 'make', 'your', 'day', 'a', 'little', 'more', 'interesting']",ham
4704,"['hey', 'anyway', 'i', 'have', 'to', '-']",ham
1234,"['\\hello-/@drivby-0quit', 'edrunk', 'sorry', 'iff', 'pthis', 'makes', 'no', 'senrd-dnot', 'no', 'how', '^', 'dancce', '2', 'drum', 'n', 'basq!ihave', 'fun', '2nhite', 'x', 'ros', 'xxxxxxx\\']",ham
1959,"['guess', 'what!', 'somebody', 'you', 'know', 'secretly', 'fancies', 'you!', 'wanna', 'find', 'out', 'who', 'it', 'is?', 'give', 'us', 'a', 'call', 'on', '09065394973', 'from', 'landline', 'datebox1282essexcm61xn', '150p/min', '18']",spam
2748,"['you', 'said', 'not', 'now', 'no', 'problem', 'when', 'you', 'can', 'let', 'me', 'know']",ham
3816,"['this', 'is', 'my', 'number', 'by', 'vivek']",ham
1412,"['wen', 'ur', 'lovable', 'bcums', 'angry', 'wid', 'u', 'dnt', 'take', 'it', 'seriously', 'coz', 'being', 'angry', 'is', 'd', 'most', 'childish', 'n', 'true', 'way', 'of', 'showing', 'deep', 'affection', 'care', 'n', 'luv!', 'kettoda', 'manda', 'have', 'nice', 'day', 'da']",ham
781,"['hmmm', 'i', 'thought', 'we', 'said', '2', 'hours', 'slave', 'not', '3', 'you', 'are', 'late', 'how', 'should', 'i', 'punish', 'you', '?']",ham
1010,"['lol', 'i', 'would', 'but', 'my', 'mom', 'would', 'have', 'a', 'fit', 'and', 'tell', 'the', 'whole', 'family', 'how', 'crazy', 'and', 'terrible', 'i', 'am']",ham
1237,"['is', 'ur', 'paper', 'in', 'e', 'morn', 'or', 'aft', 'tmr?']",ham
893,"['its', 'ok', 'i', 'noe', 'ure', 'busy', 'but', 'im', 'really', 'too', 'bored', 'so', 'i', 'msg', 'u', 'i', 'oso', 'dunno', 'wat', 'colour', 'she', 'choose', '4', 'me', 'one']",ham
926,"['but', 'im', 'on', 'a', 'diet', 'and', 'i', 'ate', '1', 'too', 'many', 'slices', 'of', 'pizza', 'yesterday', 'ugh', 'im', 'always', 'on', 'a', 'diet']",ham
3575,"['the', 'sign', 'of', 'maturity', 'is', 'not', 'when', 'we', 'start', 'saying', 'big', 'things', 'but', 'actually', 'it', 'is', 'when', 'we', 'start', 'understanding', 'small', 'things', '*have', 'a', 'nice', 'evening*', 'bslvyl']",ham
883,"['dude', 'we', 'should', 'go', 'sup', 'again']",ham
1370,"['hope', 'you', 'are', 'feeling', 'great', 'pls', 'fill', 'me', 'in', 'abiola']",ham
5034,"['how', 'many', 'times', 'i', 'told', 'in', 'the', 'stage', 'all', 'use', 'to', 'laugh', 'you', 'not', 'listen', 'aha']",ham
2943,"['we', 'currently', 'have', 'a', 'message', 'awaiting', 'your', 'collection', 'to', 'collect', 'your', 'message', 'just', 'call', '08718723815']",spam
1278,"['can', 'i', 'meet', 'ì_', 'at', '5', 'as', '4', 'where', 'depends', 'on', 'where', 'ì_', 'wan', '2', 'in', 'lor']",ham
4633,"['these', 'wont', 'do', 'have', 'to', 'move', 'on', 'to', 'morphine']",ham
212,"['kkgoodstudy', 'well']",ham
3481,"['do', 'you', 'want', 'a', 'new', 'video', 'phone750', 'anytime', 'any', 'network', 'mins', '150', 'text', 'for', 'only', 'five', 'pounds', 'per', 'week', 'call', '08000776320', 'now', 'or', 'reply', 'for', 'delivery', 'tomorrow']",spam
2958,"['buzzzz!', '*grins*', 'did', 'i', 'buzz', 'your', 'ass?', 'buzz', 'your', 'chest', '?', 'buzz', 'your', 'cock', '?', 'where', 'do', 'you', 'keep', 'your', 'phone', '?', 'is', 'the', 'vibrator', 'on', '?', 'did', 'you', 'feel', 'it', 'shake', '?']",ham
4042,"['i', 'am', 'literally', 'in', 'bed', 'and', 'have', 'been', 'up', 'for', 'like', '&lt;#&gt;', 'hours']",ham
1844,"['hi', '||', 'do', 'u', 'want', '|', 'to', 'join', 'me', 'with', 'sts', 'later?', '||', 'meeting', 'them', 'at', 'five', '||', 'call', 'u', 'after', 'class']",ham
139,"['got', 'c', 'i', 'lazy', 'to', 'type', 'i', 'forgot', 'ì_', 'in', 'lect', 'i', 'saw', 'a', 'pouch', 'but', 'like', 'not', 'v', 'nice']",ham
5090,"['st', 'andre', 'virgils', 'cream']",ham
4271,"['where', 'to', 'get', 'those?']",ham
284,"['yeah', 'i', 'think', 'my', 'usual', 'guys', 'still', 'passed', 'out', 'from', 'last', 'night', 'if', 'you', 'get', 'ahold', 'of', 'anybody', 'let', 'me', 'know', 'and', 'ill', 'throw', 'down']",ham
171,"['hmmm', 'thk', 'sure', 'got', 'time', 'to', 'hop', 'ard', 'ya', 'can', 'go', '4', 'free', 'abt', 'muz', 'call', 'u', 'to', 'discuss', 'liao']",ham
1555,"['ok', 'i', 'found', 'dis', 'pierre', 'cardin', 'one', 'which', 'looks', 'normal', 'costs', '20', 'its', 'on', 'sale']",ham
4165,"['well', 'if', 'im', 'that', 'desperate', 'ill', 'just', 'call', 'armand', 'again']",ham
4940,"['omg', 'you', 'can', 'make', 'a', 'wedding', 'chapel', 'in', 'frontierville?', 'why', 'do', 'they', 'get', 'all', 'the', 'good', 'stuff?']",ham
1338,"['aight', 'sorry', 'i', 'take', 'ten', 'years', 'to', 'shower', 'whats', 'the', 'plan?']",ham
2066,"['whos', 'there', 'say', 'hi', 'to', 'our', 'drugdealer']",ham
1848,"['you', 'got', 'job', 'in', 'wiproyou', 'will', 'get', 'every', 'thing', 'in', 'life', 'in', '2', 'or', '3', 'years']",ham
3971,"['wot', 'u', 'up', '2', 'j?']",ham
1878,"['u', 'have', 'a', 'secret', 'admirer', 'who', 'is', 'looking', '2', 'make', 'contact', 'with', 'u-find', 'out', 'who', 'they', 'r*reveal', 'who', 'thinks', 'ur', 'so', 'special-call', 'on', '09058094594']",spam
5363,"['i', 'think', 'your', 'mentor', 'is', 'but', 'not', '100', 'percent', 'sure']",ham
2866,"['mum', 'ive', 'sent', 'you', 'many', 'many', 'messages', 'since', 'i', 'got', 'here', 'i', 'just', 'want', 'to', 'know', 'that', 'you', 'are', 'actually', 'getting', 'them', 'do', 'enjoy', 'the', 'rest', 'of', 'your', 'day']",ham
3203,"['shes', 'good', 'how', 'are', 'you', 'where', 'r', 'u', 'working', 'now']",ham
374,"['thanks', 'for', 'your', 'ringtone', 'order', 'reference', 't91', 'you', 'will', 'be', 'charged', 'gbp', '4', 'per', 'week', 'you', 'can', 'unsubscribe', 'at', 'anytime', 'by', 'calling', 'customer', 'services', 'on', '09057039994']",spam
765,"['ur', 'awarded', 'a', 'city', 'break', 'and', 'could', 'win', 'a', 'å£200', 'summer', 'shopping', 'spree', 'every', 'wk', 'txt', 'store', 'to', '88039', 'skilgme', 'tscs087147403231winawk!age16', 'å£150perwksub']",spam
2758,"['can', 'meh?', 'thgt', 'some', 'will', 'clash', 'really', 'ah', 'i', 'dun', 'mind', 'i', 'dun', 'seen', 'to', 'have', 'lost', 'any', 'weight', 'gee']",ham
4113,"['where', 'are', 'you', '?', 'what', 'do', 'you', 'do', '?', 'how', 'can', 'you', 'stand', 'to', 'be', 'away', 'from', 'me', '?', 'doesnt', 'your', 'heart', 'ache', 'without', 'me', '?', 'dont', 'you', 'wonder', 'of', 'me', '?', 'dont', 'you', 'crave', 'me', '?']",ham
224,"['500', 'new', 'mobiles', 'from', '2004', 'must', 'go!', 'txt', 'nokia', 'to', 'no', '89545', '&', 'collect', 'yours', 'today!from', 'only', 'å£1', 'www4-tcbiz', '2optout', '08718726270150gbp/mtmsg18']",spam
4102,"['u', 'have', 'a', 'secret', 'admirer', 'who', 'is', 'looking', '2', 'make', 'contact', 'with', 'u-find', 'out', 'who', 'they', 'r*reveal', 'who', 'thinks', 'ur', 'so', 'special-call', 'on', '09058094599']",spam
1949,"['oh', 'ic', 'i', 'thought', 'you', 'meant', 'mary', 'jane']",ham
5082,"['amazing', 'if', 'you', 'rearrange', 'these', 'letters', 'it', 'gives', 'the', 'same', 'meaning', 'dormitory', '=', 'dirty', 'room', 'astronomer', '=', 'moon', 'starer', 'the', 'eyes', '=', 'they', 'see', 'election', 'results', '=', 'lies', 'lets', 'recount', 'mother-in-law', '=', 'woman', 'hitler', 'eleven', 'plus', 'two', '=twelve', 'plus', 'one', 'its', 'amazing', '!-']",ham
5500,"['love', 'has', 'one', 'law;', 'make', 'happy', 'the', 'person', 'you', 'love', 'in', 'the', 'same', 'way', 'friendship', 'has', 'one', 'law;', 'never', 'make', 'ur', 'friend', 'feel', 'alone', 'until', 'you', 'are', 'alive', 'gud', 'night']",ham
778,"['happy', 'new', 'year', 'my', 'dear', 'brother', 'i', 'really', 'do', 'miss', 'you', 'just', 'got', 'your', 'number', 'and', 'decided', 'to', 'send', 'you', 'this', 'text', 'wishing', 'you', 'only', 'happiness', 'abiola']",ham
710,"['height', 'of', 'confidence', 'all', 'the', 'aeronautics', 'professors', 'wer', 'calld', '&amp;', 'they', 'wer', 'askd', '2', 'sit', 'in', 'an', 'aeroplane', 'aftr', 'they', 'sat', 'they', 'wer', 'told', 'dat', 'the', 'plane', 'ws', 'made', 'by', 'their', 'students', 'dey', 'all', 'hurried', 'out', 'of', 'd', 'plane', 'bt', 'only', '1', 'didnt', 'move', 'he', 'said\\if', 'it', 'is', 'made', 'by', 'my', 'students']",ham
3729,"['i', 'guess', 'you', 'could', 'be', 'as', 'good', 'an', 'excuse', 'as', 'any', 'lol']",ham
4247,"['accordingly', 'i', 'repeat', 'just', 'text', 'the', 'word', 'ok', 'on', 'your', 'mobile', 'phone', 'and', 'send']",spam
5202,"['wot', 'student', 'discount', 'can', 'u', 'get', 'on', 'books?']",ham
2810,"['thinkin', 'about', 'someone', 'is', 'all', 'good', 'no', 'drugs', 'for', 'that']",ham
4664,"['ok', 'set', 'let', 'u', 'noe', 'e', 'details', 'later']",ham
3872,"['happy', 'or', 'sad', 'one', 'thing', 'about', 'past', 'is-', '\\its', 'no', 'more\\', 'good', 'morning', '--']",ham
4145,"['i', 'canåõt', 'wait', 'for', 'cornwall', 'hope', 'tonight', 'isnåõt', 'too', 'bad', 'as', 'well', 'but', 'itåõs', 'rock', 'night', 'shite', 'anyway', 'iåõm', 'going', 'for', 'a', 'kip', 'now', 'have', 'a', 'good', 'night', 'speak', 'to', 'you', 'soon']",ham
1890,"['probably', 'earlier', 'than', 'that', 'if', 'the', 'stations', 'where', 'i', 'think', 'it', 'is']",ham
2701,"['omw', 'back', 'to', 'tampa', 'from', 'west', 'palm', 'you', 'hear', 'what', 'happened?']",ham
4004,"['ow', 'u', 'deyi', 'paid', '60400thousadi', 'told', 'u', 'would', 'call']",ham
4620,"['received', 'understood', 'n', 'acted', 'upon!']",ham
1845,"['its', 'on', 'in', 'engalnd!', 'but', 'telly', 'has', 'decided', 'it', 'wont', 'let', 'me', 'watch', 'it', 'and', 'mia', 'and', 'elliot', 'were', 'kissing!', 'damn', 'it!']",ham
3738,"['did', 'you', 'stitch', 'his', 'trouser']",ham
1602,"['ok', 'pa', 'nothing', 'problem-']",ham
343,"['am', 'not', 'interested', 'to', 'do', 'like', 'that']",ham
1147,"['ok', 'help', 'me', 'ask', 'if', 'shes', 'working', 'tmr', 'a', 'not?']",ham
2262,"['not', 'heard', 'from', 'u4', 'a', 'while', 'call', '4', 'rude', 'chat', 'private', 'line', '01223585334', 'to', 'cum', 'wan', '2c', 'pics', 'of', 'me', 'gettin', 'shagged', 'then', 'text', 'pix', 'to', '8552', '2end', 'send', 'stop', '8552', 'sam', 'xxx']",spam
827,"['hey', 'you', 'got', 'any', 'mail?']",ham
2734,"['i', 'meant', 'middle', 'left', 'or', 'right?']",ham
1490,"['cant', 'believe', 'i', 'said', 'so', 'many', 'things', 'to', 'you', 'this', 'morning', 'when', 'all', 'i', 'really', 'wanted', 'to', 'say', 'was', 'good', 'morning', 'i', 'love', 'you!', 'have', 'a', 'beautiful', 'morning', 'see', 'you', 'in', 'the', 'library', 'later']",ham
475,"['ok', 'im', 'gonna', 'head', 'up', 'to', 'usf', 'in', 'like', 'fifteen', 'minutes']",ham
2098,"['sms', 'services', 'for', 'your', 'inclusive', 'text', 'credits', 'pls', 'goto', 'wwwcomuknet', 'login=', '*****', 'unsubscribe', 'with', 'stop', 'no', 'extra', 'charge', 'help08700469649', 'po', 'box420', 'ip4', '5we']",spam
4316,"['hiya', 'stu', 'wot', 'u', 'up', '2im', 'in', 'so', 'much', 'truble', 'at', 'home', 'at', 'moment', 'evone', 'hates', 'me', 'even', 'u!', 'wot', 'the', 'hell', 'av', 'i', 'done', 'now?', 'y', 'wont', 'u', 'just', 'tell', 'me', 'text', 'bck', 'please', 'luv', 'dan']",ham
3541,"['ìï', 'come', 'lt', '25', 'n', 'pass', 'to', 'me', 'lar']",ham
3909,"['shes', 'good', 'she', 'was', 'wondering', 'if', 'you', 'wont', 'say', 'hi', 'but', 'shes', 'smiling', 'now', 'so', 'how', 'are', 'you', 'coping', 'with', 'the', 'long', 'distance']",ham
20,"['is', 'that', 'seriously', 'how', 'you', 'spell', 'his', 'name?']",ham
1637,"['great', 'comedycant', 'stop', 'laughing', 'da']",ham
1442,"['its', 'ok', 'i', 'just', 'askd', 'did', 'u', 'knw', 'tht', 'no?']",ham
3271,"['moon', 'has', 'come', 'to', 'color', 'your', 'dreams', 'stars', 'to', 'make', 'them', 'musical', 'and', 'my', 'sms', 'to', 'give', 'you', 'warm', 'and', 'peaceful', 'sleep', 'good', 'night']",ham
4462,"['he', 'said', 'i', 'look', 'pretty', 'wif', 'long', 'hair', 'wat', 'but', 'i', 'thk', 'hes', 'cutting', 'quite', 'short', '4', 'me', 'leh']",ham
2228,"['haha', 'but', 'no', 'money', 'leh', 'later', 'got', 'to', 'go', 'for', 'tuition', 'haha', 'and', 'looking', 'for', 'empty', 'slots', 'for', 'driving', 'lessons']",ham
4920,"['its', 'so', 'common', 'hearin', 'how', 'r', 'u?', 'wat', 'r', 'u', 'doing?', 'how', 'was', 'ur', 'day?', 'so', 'let', 'me', 'ask', 'u', 'something', 'different', 'did', 'u', 'smile', 'today?', 'if', 'not', 'do', 'it', 'now', 'gud', 'evng']",ham
1635,"['no', 'shit', 'but', 'i', 'wasnt', 'that', 'surprised', 'so', 'i', 'went', 'and', 'spent', 'the', 'evening', 'with', 'that', 'french', 'guy', 'i', 'met', 'in', 'town', 'here', 'and', 'we', 'fooled', 'around', 'a', 'bit', 'but', 'i', 'didnt', 'let', 'him', 'fuck', 'me']",ham
5464,"['i', 'will', 'treasure', 'every', 'moment', 'we', 'spend', 'together']",ham
3982,"['nationwide', 'auto', 'centre', 'or', 'something', 'like', 'that', 'on', 'newport', 'road', 'i', 'liked', 'them', 'there']",ham
5400,"['hard', 'but', 'true', 'how', 'much', 'you', 'show', '&amp;', 'express', 'your', 'love', 'to', 'someonethat', 'much', 'it', 'will', 'hurt', 'when', 'they', 'leave', 'you', 'or', 'you', 'get', 'seperated!žö´‰ó_??‹û¬ud', 'evening']",ham
4759,"['im', 'home', 'doc', 'gave', 'me', 'pain', 'meds', 'says', 'everything', 'is', 'fine']",ham
2928,"['where', 'wuld', 'i', 'be', 'without', 'my', 'baby?', 'the', 'thought', 'alone', 'mite', 'break', 'me', 'and', 'i', 'donåõt', 'wanna', 'go', 'crazy', 'but', 'everyboy', 'needs', 'his', 'lady', 'xxxxxxxx']",ham
4223,"['double', 'eviction', 'this', 'week', '-', 'spiral', 'and', 'michael', 'and', 'good', 'riddance', 'to', 'them!']",ham
5413,"['nite', 'nite', 'pocay', 'wocay', 'luv', 'u', 'more', 'than', 'n', 'e', 'thing', '4eva', 'i', 'promise', 'ring', 'u', '2morrowxxxx']",ham
4051,"['ya', 'ok', 'then', 'had', 'dinner?']",ham
1914,"['its', 'not', 'that', 'time', 'of', 'the', 'month', 'nor', 'mid', 'of', 'the', 'time?']",ham
744,"['men', 'like', 'shorter', 'ladies', 'gaze', 'up', 'into', 'his', 'eyes']",ham
2720,"['im', 'working', 'technical', 'support', 'voice', 'process']",ham
1413,"['dear', 'uve', 'been', 'invited', 'to', 'xchat', 'this', 'is', 'our', 'final', 'attempt', 'to', 'contact', 'u!', 'txt', 'chat', 'to', '86688', '150p/msgrcvdhg/suite342/2lands/row/w1j6hl', 'ldn', '18', 'yrs']",spam
3163,"['today', 'is', 'sorry', 'day!', 'if', 'ever', 'i', 'was', 'angry', 'with', 'you', 'if', 'ever', 'i', 'misbehaved', 'or', 'hurt', 'you?', 'plz', 'plz', 'just', 'slap', 'urself', 'bcoz', 'its', 'ur', 'fault', 'im', 'basically', 'good']",ham
1582,"['yep', 'at', 'dereks', 'house', 'now', 'see', 'you', 'sunday', '&lt;3']",ham
52,"['k', 'fyi', 'x', 'has', 'a', 'ride', 'early', 'tomorrow', 'morning', 'but', 'hes', 'crashing', 'at', 'our', 'place', 'tonight']",ham
1170,"['yeah', 'we', 'can', 'probably', 'swing', 'by', 'once', 'my', 'roommate', 'finishes', 'up', 'with', 'his', 'girl']",ham
5473,"['ok', 'lor', 'ì_', 'reaching', 'then', 'message', 'me']",ham
5491,"['u', 'studying', 'in', 'sch', 'or', 'going', 'home?', 'anyway', 'ill', 'b', 'going', '2', 'sch', 'later']",ham
5366,"['a', 'å£400', 'xmas', 'reward', 'is', 'waiting', 'for', 'you!', 'our', 'computer', 'has', 'randomly', 'picked', 'you', 'from', 'our', 'loyal', 'mobile', 'customers', 'to', 'receive', 'a', 'å£400', 'reward', 'just', 'call', '09066380611']",spam
1714,"['asking', 'do', 'u', 'knw', 'them', 'or', 'nt?', 'may', 'be', 'ur', 'frnds', 'or', 'classmates?']",ham
1924,"['we', 'don', 'call', 'like', '&lt;#&gt;', 'times', 'oh', 'no', 'give', 'us', 'hypertension', 'oh']",ham
707,"['quite', 'late', 'lar', 'ard', '12', 'anyway', 'i', 'wun', 'b', 'drivin']",ham
3881,"['short', 'but', 'cute', '\\be', 'a', 'good', 'person']",ham
2291,"['-', 'thats', 'not', 'v', 'romantic!']",ham
1303,"['i', 'cant', 'pick', 'the', 'phone', 'right', 'now', 'pls', 'send', 'a', 'message']",ham
854,"['stop', 'the', 'story', 'ive', 'told', 'him', 'ive', 'returned', 'it', 'and', 'hes', 'saying', 'i', 'should', 'not', 're', 'order', 'it']",ham
1471,"['oh', 'u', 'must', 'have', 'taken', 'your', 'real', 'valentine', 'out', 'shopping', 'first']",ham
3153,"['not', 'heard', 'from', 'u4', 'a', 'while', 'call', '4', 'rude', 'chat', 'private', 'line', '01223585334', 'to', 'cum', 'wan', '2c', 'pics', 'of', 'me', 'gettin', 'shagged', 'then', 'text', 'pix', 'to', '8552', '2end', 'send', 'stop', '8552', 'sam', 'xxx']",spam
0,"['go', 'until', 'jurong', 'point', 'crazy', 'available', 'only', 'in', 'bugis', 'n', 'great', 'world', 'la', 'e', 'buffet', 'cine', 'there', 'got', 'amore', 'wat']",ham
5550,"['cool', 'what', 'time', 'you', 'think', 'you', 'can', 'get', 'here?']",ham
3060,"['what', 'u', 'talking', 'bout', 'early', 'morning?', 'its', 'almost', 'noon', 'where', 'your', 'at!']",ham
3080,"['have', 'a', 'great', 'trip', 'to', 'india', 'and', 'bring', 'the', 'light', 'to', 'everyone', 'not', 'just', 'with', 'the', 'project', 'but', 'with', 'everyone', 'that', 'is', 'lucky', 'to', 'see', 'you', 'smile', 'bye', 'abiola']",ham
